,imdb_score,duration,genres,plot_keywords,language,country,movie_title,gross,content_rating,budget,title_year,aspect_ratio,trt_movie_title,trt_genre,trt_lucro,trt_content_rating,trt_imdb_score,trt_imdb_class_score
966,6.1,98.0,Action|Fantasy|Horror,bounty hunter|brother sister team|death of loved one|hansel and gretel|supernatural power,English,Germany,Hansel & Gretel: Witch Hunters ,55682070.0,R,50000000.0,2013.0,2.35,hansel & gretel: witch hunters,Action,11.36414,R,6,>5 & <=7
967,6.7,124.0,Drama|Thriller,erotic thriller|infidelity|marital infidelity|unfaithfulness|wife's lover murdered by husband,English,USA,Unfaithful ,52752475.0,R,50000000.0,2002.0,1.85,unfaithful,Drama,5.50495,R,6,>5 & <=7
968,6.1,109.0,Action|Adventure|Sci-Fi|Thriller,based on young adult novel|good versus evil|guardian|human alien|ohio,English,USA,I Am Number Four ,55092830.0,PG-13,60000000.0,2011.0,1.85,i am number four,Action,-8.178616666666667,PG-13,6,>5 & <=7
969,7.0,128.0,Drama|Thriller,cia|hezbollah|lebanon|oil|prince,English,USA,Syriana ,50815288.0,R,50000000.0,2005.0,2.35,syriana,Drama,1.6305759999999998,R,7,>5 & <=7
970,7.4,144.0,Action|Drama|Thriller|War,based on true story|cia agent|libya|mercenary|u.s. ambassador,English,USA,13 Hours ,52822418.0,R,50000000.0,2016.0,2.35,13 hours,Action,5.644836000000001,R,7,>5 & <=7
971,7.3,95.0,Adventure|Animation|Comedy|Family|Fantasy|Romance,afterlife|bullfight|bullfighting|love triangle|mexico,English,USA,The Book of Life ,50150619.0,PG,50000000.0,2014.0,2.35,the book of life,Adventure,0.301238,PG,7,>5 & <=7
972,5.8,105.0,Crime|Thriller,architect|bank|cayman islands|meeting|murder,English,USA,Firewall ,48745150.0,PG-13,50000000.0,2006.0,2.35,firewall,Crime,-2.5097,PG-13,5,>4 & <=5
973,6.7,121.0,Action|Crime|Drama|Thriller,death|death of wife|murder|thief|violence,English,USA,Absolute Power ,50007168.0,R,50000000.0,1997.0,2.35,absolute power,Action,0.014336000000000002,R,6,>5 & <=7
974,5.8,125.0,Action|Drama|War,feminism|hit in the crotch|kicked in the crotch|kicked in the testicles|navy,English,USA,G.I. Jane ,48154732.0,R,50000000.0,1997.0,2.35,g.i. jane,Action,-3.690536,R,5,>4 & <=5
975,7.8,129.0,Drama|Mystery|Thriller,birthday|falling through a glass roof|game|hitchcockian|suicide,English,USA,The Game ,48265581.0,R,50000000.0,1997.0,2.35,the game,Drama,-3.468838,R,7,>5 & <=7
976,6.6,132.0,Adventure|Horror|Mystery,gothic|police|police officer|silent hill|sleepwalking,English,Canada,Silent Hill ,46982632.0,R,50000000.0,2006.0,2.35,silent hill,Adventure,-6.0347360000000005,R,6,>5 & <=7
977,6.5,118.0,Comedy|Sport,coach|football player|misfits|strike|sumo wrestler,English,USA,The Replacements ,44737059.0,PG-13,50000000.0,2000.0,1.85,the replacements,Comedy,-10.525882000000001,PG-13,6,>5 & <=7
978,6.7,113.0,Comedy,bikini|female female kiss|high school reunion|outdoor sex|upskirt,English,USA,American Reunion ,56724080.0,R,50000000.0,2012.0,1.85,american reunion,Comedy,13.448160000000001,R,6,>5 & <=7
979,7.3,140.0,Action|Crime|Drama|Mystery|Thriller,hostage|innocence|murder|negotiator|police,English,Germany,The Negotiator ,44484065.0,R,50000000.0,1998.0,2.35,the negotiator,Action,-11.031870000000001,R,7,>5 & <=7
980,5.8,89.0,Action|Thriller,danger|graduation|storm|teenage boy|tornado,English,USA,Into the Storm ,47553512.0,PG-13,50000000.0,2014.0,1.85,into the storm,Action,-4.892976,PG-13,5,>4 & <=5
981,5.5,104.0,Action|Comedy|Crime|Thriller,california|counterfeit|counterfeit money|money|theme park,English,USA,Beverly Hills Cop III ,42610000.0,R,55000000.0,1994.0,1.85,beverly hills cop iii,Action,-22.527272727272727,R,5,>4 & <=5
982,6.3,106.0,Comedy|Fantasy|Horror,gremlin|horror host|hulk hogan|monster|skyscraper,English,USA,Gremlins 2: The New Batch ,41482207.0,PG-13,50000000.0,1990.0,1.85,gremlins 2: the new batch,Comedy,-17.035586,PG-13,6,>5 & <=7
983,7.4,141.0,Crime|Drama,courtroom|dysfunctional family|indiana|lawyer|trial,English,USA,The Judge ,47105085.0,R,50000000.0,2014.0,2.35,the judge,Crime,-5.78983,R,7,>5 & <=7
984,5.9,124.0,Action|Thriller,nuclear explosion|nuclear weapon|russia|train|train crash,English,USA,The Peacemaker ,41256277.0,R,50000000.0,1997.0,2.35,the peacemaker,Action,-17.487446000000002,R,5,>4 & <=5
985,6.2,98.0,Action|Horror|Sci-Fi|Thriller,cover up|monster|strong female character|strong female lead|zombie apocalypse,English,Germany,Resident Evil: Apocalypse ,50740078.0,R,45000000.0,2004.0,2.35,resident evil: apocalypse,Action,12.75572888888889,R,6,>5 & <=7
986,5.9,108.0,Comedy|Drama|Romance,american actress playing british character|intern|prison|six word title|thailand,English,UK,Bridget Jones: The Edge of Reason ,40203020.0,R,40000000.0,2004.0,2.35,bridget jones: the edge of reason,Comedy,0.5075500000000001,R,5,>4 & <=5
987,6.5,114.0,Crime|Drama|Romance|Thriller,cancer|florida|insurance|life insurance policy|small town,English,USA,Out of Time ,40905277.0,R,50000000.0,2003.0,2.35,out of time,Crime,-18.189446,R,6,>5 & <=7
988,4.4,101.0,Action|Adventure|Thriller,environmental|murder|oil|oil spill|tribe,English,USA,On Deadly Ground ,38590500.0,R,50000000.0,1994.0,2.35,on deadly ground,Action,-22.819,R,4,<4
989,3.5,93.0,Action|Adventure|Family|Fantasy,boy|bully|dream|dream sequence|planet,English,USA,The Adventures of Sharkboy and Lavagirl 3-D ,39177541.0,PG,50000000.0,2005.0,1.85,the adventures of sharkboy and lavagirl 3-d,Action,-21.644918,PG,3,<4
990,6.6,119.0,Adventure|Drama|Thriller,love|map|paradise|thailand|travel,English,USA,The Beach ,39778599.0,R,50000000.0,2000.0,2.35,the beach,Adventure,-20.442802,R,6,>5 & <=7
991,6.0,119.0,Comedy|Drama|Romance,fashion show|female protagonist|love|pastor|queens new york city,English,USA,Raising Helen ,37486138.0,PG-13,50000000.0,2004.0,1.85,raising helen,Comedy,-25.027724000000003,PG-13,6,>5 & <=7
992,6.4,99.0,Action|Crime|Thriller,critically bashed|kung fu|martial artist|martial arts|ninja,English,USA,Ninja Assassin ,38105077.0,R,40000000.0,2009.0,2.35,ninja assassin,Action,-4.7373075,R,6,>5 & <=7
993,6.5,137.0,Drama|Romance|Sport,baseball|baseball movie|detroit tigers|perfect game|pitcher,English,USA,For Love of the Game ,35168395.0,PG-13,50000000.0,1999.0,2.35,for love of the game,Drama,-29.66321,PG-13,6,>5 & <=7
995,4.3,117.0,Comedy|Crime|Drama|Thriller,bouncer|breasts|congressman|private dancer|stripper,English,USA,Striptease ,32800000.0,R,40000000.0,1996.0,1.85,striptease,Comedy,-18.0,R,4,<4
996,4.2,87.0,Comedy|Family,dog|great dane|rivalry|talking animal|talking cat,English,USA,Marmaduke ,33643461.0,PG,50000000.0,2010.0,2.35,marmaduke,Comedy,-32.713078,PG,4,<4
997,6.5,129.0,Drama|Fantasy,death|france|near death experience|tsunami|twin brother,English,USA,Hereafter ,32741596.0,PG-13,50000000.0,2010.0,2.35,hereafter,Drama,-34.516808,PG-13,6,>5 & <=7
998,6.1,115.0,Crime|Mystery|Thriller,disposing of a dead body|high school student|murder|sociopath|teenage boy,English,USA,Murder by Numbers ,31874869.0,R,50000000.0,2002.0,1.85,murder by numbers,Crime,-36.250262,R,6,>5 & <=7
999,6.3,132.0,Action|Crime|Thriller,assassin|floppy disk|modem|rival|russian,English,France,Assassins ,30306268.0,R,50000000.0,1995.0,1.85,assassins,Action,-39.387464,R,6,>5 & <=7
1000,6.2,131.0,Crime|Drama|Thriller,aunt|cannibalism|faked death|medical student|revenge,English,UK,Hannibal Rising ,27667947.0,R,50000000.0,2007.0,2.35,hannibal rising,Crime,-44.664106,R,6,>5 & <=7
1001,5.9,95.0,Comedy|Drama|Romance,four word title|husband wife relationship|male rear nudity|marriage|summer camp,English,USA,The Story of Us ,27067160.0,R,50000000.0,1999.0,1.85,the story of us,Comedy,-45.86568,R,5,>4 & <=5
1002,5.9,125.0,Action|Adventure|Romance|Sci-Fi|Thriller,alien|alien creature|body snatching|desert|parasite,English,USA,The Host ,26616999.0,PG-13,40000000.0,2013.0,2.35,the host,Action,-33.457502500000004,PG-13,5,>4 & <=5
1003,6.5,98.0,Action|Crime|Drama|Mystery|Thriller,2000s|army|military crime|necklace yanked off|panama,English,Germany,Basic ,26536120.0,R,50000000.0,2003.0,2.35,basic,Action,-46.92776,R,6,>5 & <=7
1004,6.4,110.0,Action|Crime|Drama|Mystery|Thriller,boat|heart transplant|murder|serial killer|sister,English,USA,Blood Work ,26199517.0,R,50000000.0,2002.0,2.35,blood work,Action,-47.600966,R,6,>5 & <=7
1005,6.5,118.0,Action|Crime|Drama|Mystery|Thriller,bank|chase|district attorney|interpol|murder,English,USA,The International ,25450527.0,R,50000000.0,2009.0,2.35,the international,Action,-49.098946,R,6,>5 & <=7
1006,5.7,101.0,Action|Adventure|Sci-Fi|Thriller,escape|island|los angeles california|machismo|president's daughter,English,USA,Escape from L.A. ,25407250.0,R,50000000.0,1996.0,2.35,escape from l.a.,Action,-49.1855,R,5,>4 & <=5
1008,8.0,90.0,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,boy|friend|government agent|maine|robot,English,USA,The Iron Giant ,23159305.0,PG,70000000.0,1999.0,2.35,the iron giant,Action,-66.91527857142857,PG,8,>7 & <=10
1009,7.3,119.0,Adventure|Comedy|Drama,expedition|oceanographer|sea|shark|team,English,USA,The Life Aquatic with Steve Zissou ,24006726.0,R,50000000.0,2004.0,2.35,the life aquatic with steve zissou,Adventure,-51.986548,R,7,>5 & <=7
1010,6.7,139.0,Action|Biography|Drama|History|War,american civil war|civil war|u.s. civil war,English,USA,Free State of Jones ,20389967.0,R,50000000.0,2016.0,1.85,free state of jones,Action,-59.220066,R,6,>5 & <=7
1011,7.5,130.0,Crime|Drama|Thriller,activist|death|death row|murder|texas,English,USA,The Life of David Gale ,19593740.0,R,50000000.0,2003.0,2.35,the life of david gale,Crime,-60.812520000000006,R,7,>5 & <=7
1012,5.4,100.0,Action|Comedy,cheerleader|cheerleading movie|neo noir|neo western|texas ranger,English,USA,Man of the House ,19118247.0,PG-13,40000000.0,2005.0,2.35,man of the house,Action,-52.2043825,PG-13,5,>4 & <=5
1013,6.6,114.0,Action|Crime|Drama|Thriller,death|drug dealer|limousine|limousine driver|one night,English,USA,Run All Night ,26442251.0,R,50000000.0,2015.0,2.35,run all night,Action,-47.115498,R,6,>5 & <=7
1014,7.7,96.0,Crime|Mystery|Thriller,male pubic hair|pubic hair|russian|sex scene|turkish bath,English,USA,Eastern Promises ,17114882.0,R,25000000.0,2007.0,1.85,eastern promises,Crime,-31.540472,R,7,>5 & <=7
1015,5.8,110.0,Action|Adventure|Crime|Thriller,bahamas|blood splatter|cocaine|hairy chest|shark,English,USA,Into the Blue ,18472363.0,PG-13,50000000.0,2005.0,2.35,into the blue,Action,-63.055274,PG-13,5,>4 & <=5
1016,6.4,158.0,Adventure|Biography|Drama|History|War,cathedral|dauphin|france|trial|wartime rape,English,France,The Messenger: The Story of Joan of Arc ,14131298.0,R,390000000.0,1999.0,2.35,the messenger: the story of joan of arc,Adventure,-96.37659025641025,R,6,>5 & <=7
1017,5.6,102.0,Adventure|Comedy|Fantasy,knight|prince|quest|rescue|thong bikini,English,USA,Your Highness ,21557240.0,R,49900000.0,2011.0,2.35,your highness,Adventure,-56.79911823647294,R,5,>4 & <=5
1018,6.0,84.0,Drama|Mystery|Thriller,closet|father daughter relationship|psychiatric hospital|real life sisters playing sisters|train,English,USA,Dream House ,21283440.0,PG-13,55000000.0,2011.0,2.35,dream house,Drama,-61.30283636363636,PG-13,6,>5 & <=7
1019,6.2,115.0,Crime|Drama|Thriller,hostage|museum|natural history museum|news reporter|reporter,English,USA,Mad City ,10556196.0,PG-13,50000000.0,1997.0,2.35,mad city,Crime,-78.887608,PG-13,6,>5 & <=7
1020,5.9,99.0,Adventure|Comedy|Crime|Drama|Family,baby|baby boy|kidnapping|kidnapping a child|taxi,English,USA,Baby's Day Out ,16671505.0,PG,50000000.0,1994.0,1.85,baby's day out,Adventure,-66.65699000000001,PG,5,>4 & <=5
1021,5.1,135.0,Drama|Romance,17th century|adultery|letter|pubic hair|swimming,English,USA,The Scarlet Letter ,10400000.0,R,50000000.0,1995.0,2.35,the scarlet letter,Drama,-79.2,R,5,>4 & <=5
1022,6.8,108.0,Biography|Drama|Thriller,bush administration|cia|interview|iraq|new york times,English,USA,Fair Game ,9528092.0,PG-13,22000000.0,2010.0,2.35,fair game,Biography,-56.690490909090904,PG-13,6,>5 & <=7
1024,6.0,127.0,Action|Biography|Crime|Drama|Thriller,bounty hunter|fbi|female bounty hunter|female nudity|reality show,English,France,Domino ,10137232.0,R,50000000.0,2005.0,2.35,domino,Action,-79.72553599999999,R,6,>5 & <=7
1025,5.1,107.0,Crime|Drama|Thriller,blackmail|investigation|murder|panties pulled down|prostitution,English,USA,Jade ,9795017.0,R,50000000.0,1995.0,1.85,jade,Crime,-80.409966,R,5,>4 & <=5
1026,5.8,95.0,Action|Sci-Fi|Thriller,battle|convict|death|mind control|role playing,English,USA,Gamer ,20488579.0,R,50000000.0,2009.0,1.85,gamer,Action,-59.022842,R,5,>4 & <=5
1027,6.2,124.0,Drama|Fantasy|Romance,dream|escape|magic|magic spell|small town,English,USA,Beautiful Creatures ,19445217.0,PG-13,60000000.0,2013.0,2.35,beautiful creatures,Drama,-67.591305,PG-13,6,>5 & <=7
1028,6.4,109.0,Comedy|Crime|Drama|Thriller,children|children's tv show|money|revenge|scandal,English,UK,Death to Smoochy ,8355815.0,R,55000000.0,2002.0,1.85,death to smoochy,Comedy,-84.80760909090908,R,6,>5 & <=7
1029,4.8,102.0,Comedy,chosen one|fashion|fashion model|model|retired,English,USA,Zoolander 2 ,28837115.0,PG-13,50000000.0,2016.0,2.35,zoolander 2,Comedy,-42.32577,PG-13,4,<4
1030,4.9,88.0,Comedy|Crime,breasts|consensual sex|female nudity|judge|surfer,English,USA,The Big Bounce ,6471394.0,PG-13,50000000.0,2004.0,2.35,the big bounce,Comedy,-87.05721199999999,PG-13,4,<4
1031,5.6,87.0,Comedy|Sci-Fi,alien|baby|banker|pregnancy|question in title,English,USA,What Planet Are You From? ,6291602.0,R,50000000.0,2000.0,1.85,what planet are you from?,Comedy,-87.41679599999999,R,5,>4 & <=5
1032,5.5,104.0,Action|Fantasy|Thriller,baby|cult|oklahoma|sex scene|waitress,English,USA,Drive Angry ,10706786.0,R,50000000.0,2011.0,1.85,drive angry,Action,-78.586428,R,5,>4 & <=5
1033,3.7,96.0,Action|Crime|Drama|Mystery|Thriller,chun li|crime fighter|gangster|mobster|rescue,English,Canada,Street Fighter: The Legend of Chun-Li ,8742261.0,PG-13,18000000.0,2009.0,2.35,street fighter: the legend of chun-li,Action,-51.43188333333333,PG-13,3,<4
1034,5.9,85.0,Action|Sci-Fi|Thriller,fight|multiverse|police|police officer|prison,English,USA,The One ,43905746.0,PG-13,49000000.0,2001.0,2.35,the one,Action,-10.396436734693877,PG-13,5,>4 & <=5
1036,6.3,104.0,Action|Adventure|Comedy|Crime|Music|Mystery,detective|groupie|murder|music industry|rock n roll,English,USA,The Adventures of Ford Fairlane ,21413502.0,R,40000000.0,1990.0,2.35,the adventures of ford fairlane,Action,-46.466245,R,6,>5 & <=7
1038,7.6,190.0,Crime|Drama|Thriller,cocaine|drug smuggling|interlinked stories|judge|mexico,English,USA,Traffic ,124107476.0,R,48000000.0,2000.0,1.85,traffic,Crime,158.55724166666667,R,7,>5 & <=7
1039,8.3,127.0,Action|Adventure|Fantasy,castle|diary|holy grail|map|nazi,English,USA,Indiana Jones and the Last Crusade ,197171806.0,PG-13,48000000.0,1989.0,2.35,indiana jones and the last crusade,Action,310.7745958333333,PG-13,8,>7 & <=10
1041,6.9,120.0,Action|Crime|Drama|Sci-Fi|Thriller,artificial intelligence|consciousness|future|mind uploading|robot,English,USA,Chappie ,31569268.0,R,49000000.0,2015.0,2.35,chappie,Action,-35.5729224489796,R,6,>5 & <=7
1042,6.7,118.0,Crime|Drama|Mystery|Thriller,new york city|police|quadriplegic|serial killer|suicide,English,USA,The Bone Collector ,66488090.0,R,48000000.0,1999.0,2.35,the bone collector,Crime,38.51685416666666,R,6,>5 & <=7
1043,6.8,112.0,Crime|Drama|Thriller,brownstone|burglar|money|panic|panic room,English,USA,Panic Room ,95308367.0,R,48000000.0,2002.0,2.35,panic room,Crime,98.55909791666667,R,6,>5 & <=7
1045,7.1,114.0,Action|Adventure|Comedy|Drama|War,gold|gulf war|iraq|kuwait|map,English,USA,Three Kings ,60652036.0,R,48000000.0,1999.0,2.35,three kings,Action,26.358408333333333,R,7,>5 & <=7
1046,6.4,137.0,Crime|Drama|Thriller,child murderer|murder|sex|soviet union|woman slaps a man,English,Czech Republic,Child 44 ,1206135.0,R,50000000.0,2015.0,2.35,child 44,Crime,-97.58773,R,6,>5 & <=7
1047,6.4,112.0,Adventure|Comedy,casino|locker|money|museum|race,English,Canada,Rat Race ,56607223.0,PG-13,48000000.0,2001.0,2.35,rat race,Adventure,17.93171458333333,PG-13,6,>5 & <=7
1048,7.4,120.0,Drama|Mystery|Sci-Fi,extraterrestrial|hospital|patient|planet|science,English,USA,K-PAX ,50173190.0,PG-13,48000000.0,2001.0,2.35,k-pax,Drama,4.527479166666667,PG-13,7,>5 & <=7
1049,6.4,123.0,Comedy|Fantasy|Romance,bridge|brooklyn bridge|falling down an elevator shaft|time travel|time travel romance,English,USA,Kate & Leopold ,47095453.0,PG-13,48000000.0,2001.0,1.85,kate & leopold,Comedy,-1.8844729166666667,PG-13,6,>5 & <=7
1050,6.0,93.0,Comedy|Fantasy|Romance,contract|devil|dream|soul|wish,English,USA,Bedazzled ,37879996.0,PG-13,48000000.0,2000.0,2.35,bedazzled,Comedy,-21.083341666666666,PG-13,6,>5 & <=7
1051,6.5,123.0,Crime|Drama|Music,brothers hugging|jazz|jealousy|nudity|parole violation,English,USA,The Cotton Club ,25900000.0,R,58000000.0,1984.0,1.85,the cotton club,Crime,-55.344827586206904,R,6,>5 & <=7
1052,7.8,122.0,Adventure|Crime|Drama|Western,outlaw|rancher|small western town|stagecoach|train,English,USA,3:10 to Yuma ,53574088.0,R,55000000.0,2007.0,2.35,3:10 to yuma,Adventure,-2.592567272727273,R,7,>5 & <=7
1053,6.0,115.0,Action|Thriller,betrayal|death|final showdown|murder|on the run,English,France,Taken 3 ,89253340.0,PG-13,48000000.0,2014.0,2.35,taken 3,Action,85.94445833333333,PG-13,6,>5 & <=7
1054,7.0,123.0,Crime|Drama|Romance|Thriller,heist|neo noir|one last job|opposites attract|u.s. marshal,English,USA,Out of Sight ,37339525.0,R,48000000.0,1998.0,1.85,out of sight,Crime,-22.209322916666665,R,7,>5 & <=7
1055,6.0,96.0,Comedy|Drama|Thriller,cable guy|foreplay|friend|kissing|television,English,USA,The Cable Guy ,60154431.0,PG-13,47000000.0,1996.0,2.35,the cable guy,Comedy,27.988151063829786,PG-13,6,>5 & <=7
1057,6.1,105.0,Action|Comedy|Crime|Music|Romance|Thriller,crime boss|detective|dick tracy|gangster|orphan,English,USA,Dick Tracy ,103738726.0,PG,100000000.0,1990.0,1.85,dick tracy,Action,3.7387259999999998,PG,6,>5 & <=7
1058,6.8,113.0,Crime|Romance|Thriller,art|insurance investigator|martinique|painting|trust,English,USA,The Thomas Crown Affair ,69304264.0,R,48000000.0,1999.0,2.35,the thomas crown affair,Crime,44.38388333333334,R,6,>5 & <=7
1059,6.4,132.0,Biography|Comedy|Drama,boy|college|heroin|working class|writer,English,USA,Riding in Cars with Boys ,29781453.0,PG-13,48000000.0,2001.0,1.85,riding in cars with boys,Biography,-37.95530625,PG-13,6,>5 & <=7
1062,4.5,75.0,Adventure|Animation|Comedy|Family|Fantasy,apostrophe in title|cinderella|first of series|punctuation in title|three word title,English,USA,Happily N'Ever After ,15519841.0,PG,47000000.0,2006.0,1.85,happily n'ever after,Adventure,-66.97906170212767,PG,4,<4
1063,5.8,108.0,Drama|Horror|Romance|Thriller,19th century|butler|housemaid|laboratory|servant,English,USA,Mary Reilly ,5600000.0,R,47000000.0,1996.0,1.85,mary reilly,Drama,-88.08510638297872,R,5,>4 & <=5
1064,6.3,105.0,Comedy|Romance,best friend|chick flick|male female friendship|promise|wedding,English,USA,My Best Friend's Wedding ,126805112.0,PG-13,46000000.0,1997.0,2.35,my best friend's wedding,Comedy,175.66328695652174,PG-13,6,>5 & <=7
1065,5.7,102.0,Comedy|Romance,actor|love|movie star|press|publicist,English,USA,America's Sweethearts ,93607673.0,PG-13,48000000.0,2001.0,2.35,america's sweethearts,Comedy,95.01598541666667,PG-13,5,>4 & <=5
1066,7.2,118.0,Drama|Mystery|Thriller,detective|insomnia|murder|partner|police,English,USA,Insomnia ,67263182.0,R,46000000.0,2002.0,2.35,insomnia,Drama,46.22430869565217,R,7,>5 & <=7
1067,7.6,111.0,Action|Adventure|Drama|Sci-Fi|Thriller,21st century|borg|borg sphere|captain|sphere,English,USA,Star Trek: First Contact ,92001027.0,PG-13,45000000.0,1996.0,2.35,star trek: first contact,Action,104.44672666666665,PG-13,7,>5 & <=7
1068,4.7,81.0,Action|Drama|Fantasy|Thriller|Western,confederate|death|independence day|military|terrorist,English,USA,Jonah Hex ,10539414.0,PG-13,47000000.0,2010.0,2.35,jonah hex,Action,-77.57571489361702,PG-13,4,<4
1069,6.6,116.0,Action|Drama|Mystery|Thriller|War,bravery|honor|medal of honor|military life|unreliable flashback,English,USA,Courage Under Fire ,58918501.0,R,46000000.0,1996.0,1.85,courage under fire,Action,28.083697826086958,R,6,>5 & <=7
